time,i082_ergs_per_cm2_per_s,i082_W_per_m2,i082_ph_flux
1978-01-01T19:44:09,0.141,0.0001409999999999,993734610432.9308
1978-01-01T19:46:15,0.166,0.000166,1169928690296.9258
1978-01-01T19:47:13,0.126,0.000126,888018162514.5339
1978-01-01T19:47:49,0.09,8.999999999999999e-05,634298687510.3813
1978-01-01T19:48:28,0.074,7.4e-05,521534476397.4246
1978-01-01T19:48:28,0.062,6.2e-05,436961318062.7072
1978-01-01T19:48:28,0.052,5.2e-05,366483686117.1092
1978-01-01T19:48:28,0.043,4.3e-05,303053817366.07104
1978-01-01T19:49:04,0.035,3.5000000000000004e-05,246671711809.5928
1978-01-01T19:49:19,0.029,2.9000000000000004e-05,204385132642.23404
1978-01-01T19:51:00,0.023,2.3e-05,162098553474.87524
1978-01-01T20:07:58,0.019,1.9e-05,133907500696.63608
1978-01-01T20:11:24,0.03,3e-05,211432895836.7938
1978-01-01T20:12:43,0.024,2.4e-05,169146316669.43503
1978-01-01T20:15:21,0.059,5.9e-05,415818028479.0278
1978-01-01T20:15:21,0.049,4.9000000000000005e-05,345340396533.4299
1978-01-01T20:15:57,0.041,4.1e-05,288958290976.95154
1978-01-01T20:18:50,0.028,2.8e-05,197337369447.6742
1978-01-01T20:20:52,0.02,2e-05,140955263891.19586
1978-01-01T20:51:25,0.02,2e-05,140955263891.19586
1978-01-01T21:08:09,0.021,2.1e-05,148003027085.75565
1978-01-01T21:08:41,0.039,3.9e-05,274862764587.8319
1978-01-01T21:09:46,0.454,0.000454,3199684490330.1465
1978-01-01T21:11:24,0.026,2.6e-05,183241843058.5546
1978-01-01T21:15:54,0.02,2e-05,140955263891.19586
1978-01-01T21:16:08,0.189,0.000189,1332027243771.801
1978-01-01T21:16:29,0.331,0.000331,2332809617399.2915
1978-01-01T21:16:29,0.277,0.000277,1952230404893.0625
1978-01-01T21:16:29,0.232,0.000232,1635081061137.8723
1978-01-01T21:17:23,0.049,4.9000000000000005e-05,345340396533.4299
1978-01-01T21:17:45,0.16,0.00016,1127642111129.567
1978-01-01T21:17:45,0.127,0.000127,895065925709.0936
1978-01-01T21:17:45,0.088,8.8e-05,620203161121.2618
1978-01-01T21:17:45,0.073,7.3e-05,514486713202.86487
1978-01-01T21:17:45,0.061,6.1e-05,429913554868.14734
1978-01-01T21:19:22,0.025,2.5e-05,176194079863.99484
1978-01-01T21:20:49,0.036,3.6e-05,253719475004.15256
1978-01-01T22:34:12,0.346,0.000346,2438526065317.688
1978-01-01T22:36:18,0.274,0.000274,1931087115309.3835
1978-01-01T22:36:39,0.071,7.099999999999999e-05,500391186813.7453
1978-01-01T22:36:39,0.209,0.0002089999999999,1472982507662.9968
1978-01-01T22:36:39,0.178,0.000178,1254501848631.643
1978-01-01T22:36:50,0.149,0.000149,1050116715989.409
1978-01-01T22:36:53,0.4,0.0004,2819105277823.917
1978-01-01T22:37:01,0.121,0.000121,852779346541.735
1978-01-01T22:37:08,0.096,9.6e-05,676585266677.7401
1978-01-01T23:02:42,0.213,0.000213,1501173560441.2358
1978-01-01T23:03:25,0.275,0.000275,1938134878503.9436
1978-01-01T23:04:08,0.357,0.000357,2516051460457.846
1978-01-01T23:05:23,0.175,0.000175,1233358559047.9636
1978-01-01T23:05:23,0.146,0.000146,1028973426405.7296
1978-01-01T23:05:23,0.123,0.000123,866874872930.8546
1978-01-01T23:05:23,0.089,8.9e-05,627250924315.8215
1978-01-01T23:06:35,0.059,5.9e-05,415818028479.0278
1978-01-01T23:06:57,0.071,7.099999999999999e-05,500391186813.7453
1978-01-01T23:10:12,0.048,4.8e-05,338292633338.87006
1978-01-01T23:24:57,0.045,4.5e-05,317149343755.1907
1978-01-01T23:28:22,0.139,0.000139,979639084043.8114
1978-01-01T23:28:37,0.177,0.000177,1247454085437.0833
1978-01-01T23:29:13,0.06,6e-05,422865791673.5876
1978-01-01T23:30:10,0.07,7.000000000000001e-05,493343423619.1856
1978-01-01T23:30:25,0.121,0.000121,852779346541.735
1978-01-01T23:32:06,0.097,9.7e-05,683633029872.2999
1978-01-01T23:32:06,0.048,4.8e-05,338292633338.87006
1978-01-01T23:41:27,0.101,0.000101,711824082650.5391
1978-01-02T00:07:36,0.04359,4.359e-05,307211997650.8614
1978-01-02T00:08:52,0.09903,9.903e-05,697939989157.2563
1978-01-02T00:10:34,0.16015,0.00016015,1128699275608.7507
1978-01-02T00:10:43,0.04703,4.703e-05,331456303040.14703
1978-01-02T00:11:19,0.06075,6.075e-05,428151614069.5074
1978-01-02T00:11:23,0.23431,0.00023431,1651361394117.3052
1978-01-02T00:11:56,0.19399,0.00019399,1367195582112.654
1978-01-02T00:15:00,0.2848,0.0002848,2007202957810.629
1978-01-02T00:15:43,0.40729,0.00040729,2870483471512.258
1978-01-02T00:21:46,0.11306,0.0001130599999999,796820106776.93
1978-01-02T00:22:22,0.13475,0.00013475,949686090466.932
1978-01-02T00:40:48,0.14805,0.00014805,1043421340954.5771
1978-01-02T00:41:10,0.04094,4.094e-05,288535425185.2779
1978-01-02T00:42:38,0.11897,0.00011897,838472387256.7787
1978-01-02T00:42:53,0.07805,7.805e-05,550077917335.3918
1978-01-02T00:46:40,0.26855,0.00026855,1892676805899.032
1978-01-02T00:51:05,0.10055,0.00010055,708652589212.9872
1978-01-02T00:51:55,0.30843,0.00030843,2173741602098.077
1978-01-02T00:53:41,0.06809,6.809e-05,479882195917.5762
1978-01-02T00:53:55,0.03078,3.078e-05,216930151128.5504
1978-01-02T00:54:43,0.15391,0.00015391,1084721233274.6976
1978-01-02T00:56:30,0.05552,5.552e-05,391291812561.9598
1978-01-02T00:57:22,0.10613,0.00010613,747979107838.6309
1978-01-02T01:00:26,0.0851,8.51e-05,599764647857.0383
1978-01-02T01:02:17,0.06809,6.809e-05,479882195917.5762
1978-01-02T01:04:44,0.03275,3.275e-05,230814244621.83325
1978-01-02T01:04:51,0.02186,2.186e-05,154064103433.07706
1978-01-02T02:51:30,0.02616,2.616e-05,184369485169.68417
1978-01-02T02:52:23,0.02189,2.189e-05,154275536328.91385
1978-01-02T02:55:52,0.05701,5.701e-05,401792979721.85376
1978-01-02T02:57:13,0.03596,3.596e-05,253437564476.37012
1978-01-02T03:00:39,0.04609,4.609e-05,324831405637.2608
1978-01-02T03:02:49,0.08683,8.683000000000001e-05,611957278183.6268
1978-01-02T03:02:55,0.0271,2.71e-05,190994382572.5704
1978-01-02T03:07:32,0.39121,0.00039121,2757155439343.7363
1978-01-02T03:07:44,0.05651,5.651e-05,398269098124.57385
1978-01-02T03:08:57,0.03721,3.721e-05,262247268469.5699
1978-01-02T03:10:26,0.10672,0.00010672,752137288123.421
1978-01-02T03:11:13,0.06769,6.769e-05,477063090639.7524
1978-01-02T03:13:29,0.25592,0.00025592,1803663556751.742
1978-01-02T03:13:40,0.05056,5.056e-05,356334907116.9432
1978-01-02T03:14:29,0.03024,3.024e-05,213124359003.48813
1978-01-02T03:16:01,0.019,1.9e-05,133907500696.63608
1978-01-02T03:16:30,0.12139,0.00012139,855527974187.6133
1978-01-02T03:17:28,0.08186,8.186e-05,576929895106.6647
1978-01-02T03:19:11,0.06233,6.233000000000001e-05,439287079916.9119
1978-01-02T03:21:39,0.0264,2.64e-05,186060948336.3785
1978-01-02T03:22:16,0.02225,2.225e-05,156812731078.95538
1978-01-02T03:24:19,0.14156,0.00014156,997681357821.8844
1978-01-02T06:58:22,0.01804,1.804e-05,127141648029.85866
1978-01-02T07:10:44,0.02199,2.199e-05,154980312648.36987
1978-01-02T07:21:42,0.01903,1.903e-05,134118933592.47284
1978-01-02T07:25:23,0.0227,2.2700000000000003e-05,159984224516.50732
1978-01-02T07:36:14,0.01878,1.8780000000000003e-05,132356992793.83292
1978-01-02T07:39:38,0.01647,1.647e-05,116076659814.3998
1978-01-02T07:48:43,0.01863,1.863e-05,131299828314.64894
1978-01-02T07:53:30,0.01544,1.544e-05,108817463724.00322
1978-01-02T08:32:48,0.02304,2.3040000000000003e-05,162380464002.65765
1978-01-02T08:38:59,0.02931,2.931e-05,206569939232.54752
1978-01-02T08:39:34,0.01976,1.976e-05,139263800724.5015
1978-01-02T08:42:24,0.05789,5.789e-05,407995011333.0664
1978-01-02T08:42:44,0.07174,7.174e-05,505606531577.71954
1978-01-02T08:44:04,0.04706,4.706e-05,331667735935.9838
1978-01-02T08:48:04,0.02194,2.194e-05,154627924488.64188
1978-01-02T08:50:43,0.02877,2.877e-05,202764147107.4853
1978-01-02T08:59:05,0.02026,2.026e-05,142787682321.7814
1978-01-02T09:13:42,0.01968,1.968e-05,138699979668.93674
1978-01-02T09:22:39,0.01923,1.923e-05,135528486231.38484
1978-01-02T09:40:03,0.01679,1.679e-05,118331944036.65892
1978-01-02T09:52:07,0.017,1.7000000000000003e-05,119811974307.51653
1978-01-02T10:12:51,0.01759,1.7590000000000003e-05,123970154592.30678
1978-01-02T10:19:59,0.02242,2.242e-05,158010850822.03058
1978-01-02T10:20:11,0.03186,3.186e-05,224541735378.67505
1978-01-02T10:27:02,0.01647,1.647e-05,116076659814.3998
1978-01-02T10:27:07,0.02538,2.538e-05,178872229877.92755
1978-01-02T10:39:23,0.01781,1.781e-05,125520662495.10992
1978-01-02T10:51:40,0.02036,2.036e-05,143492458641.23737
1978-01-02T19:44:30,0.0326,3.26e-05,229757080142.64923
1978-01-02T19:55:25,0.03184,3.184e-05,224400780114.7838
1978-01-02T19:58:49,0.02644,2.644e-05,186342858864.1609
1978-01-02T20:06:16,0.02338,2.3380000000000003e-05,164776703488.80798
1978-01-02T20:14:03,0.01967,1.967e-05,138629502036.99112
1978-01-02T20:24:29,0.02049,2.049e-05,144408667856.53018
1978-01-02T23:46:11,0.03205,3.205e-05,225880810385.64136
1978-01-02T23:56:18,0.02943,2.943e-05,207415670815.8947
1978-01-02T23:59:39,0.03333,3.333e-05,234901947274.67792
1978-01-03T00:07:58,0.03195,3.195e-05,225176034066.18536
1978-01-03T00:03:13,0.02783,2.783e-05,196139249704.59903
1978-01-03T00:12:53,0.02783,2.783e-05,196139249704.59903
