time,i082_ergs_per_cm2_per_s,i082_W_per_m2,i082_ph_flux
1978-01-28T16:28:34,0.02039,2.039e-05,143703891537.07416
1978-01-28T16:42:11,0.02003,2.003e-05,141166696787.03265
1978-01-28T16:55:47,0.02027,2.027e-05,142858159953.727
1978-01-28T17:09:23,0.02326,2.326e-05,163930971905.4608
1978-01-28T17:22:22,0.02141,2.141e-05,150892609995.52515
1978-01-28T17:38:27,0.01966,1.966e-05,138559024405.04553
1978-01-28T17:48:20,0.05682,5.682e-05,400453904714.8874
1978-01-28T17:48:29,0.04549,4.549000000000001e-05,320602747720.525
1978-01-28T17:55:08,0.01961,1.961e-05,138206636245.31754
1978-01-28T22:09:53,0.0212,2.12e-05,149412579724.6676
1978-01-28T22:27:12,0.02005,2.005e-05,141307652050.92383
1978-01-28T22:36:36,0.0199,1.9900000000000003e-05,140250487571.7399
1978-01-28T22:49:27,0.01961,1.961e-05,138206636245.31754
1978-01-29T00:51:32,0.14065,0.00014065,991267893314.8348
1978-01-29T01:00:45,0.13013,0.00013013,917125424508.0659
1978-01-29T01:03:20,0.02731,2.731e-05,192474412843.42795
1978-01-29T01:04:28,0.03522,3.5220000000000005e-05,248222219712.39597
1978-01-29T01:04:46,0.06418,6.418e-05,452325441826.84753
1978-01-29T01:04:46,0.05368,5.368e-05,378323928283.96967
1978-01-29T01:04:46,0.04489,4.489e-05,316374089803.78906
1978-01-29T01:05:11,0.07896,7.896e-05,556491381842.4413
1978-01-29T01:06:23,0.10225,0.00010224999999999999,720633786643.7388
1978-01-29T01:08:27,0.1372,0.0001372,966953110293.6036
1978-01-29T01:16:26,0.01876,1.876e-05,132216037529.94171
1978-01-29T01:29:56,0.01912,1.9120000000000003e-05,134753232279.98326
1978-01-29T01:42:50,0.02003,2.003e-05,141166696787.03265
1978-01-29T02:08:15,0.0223,2.23e-05,157165119238.68338
1978-01-29T02:23:58,0.02128,2.128e-05,149976400780.2324
1978-01-29T02:37:28,0.01977,1.977e-05,139334278356.44708
1978-01-29T02:46:04,0.01889,1.889e-05,133132246745.23448
1978-01-29T03:13:17,0.02555,2.555e-05,180070349621.00272
1978-01-29T03:16:26,0.02199,2.199e-05,154980312648.36987
1978-01-29T03:25:58,0.03217,3.217e-05,226726541968.98853
1978-01-29T03:25:58,0.02691,2.691e-05,189655307565.60403
1978-01-29T03:26:34,0.04181,4.181e-05,294666979164.545
1978-01-29T03:26:49,0.13303,0.00013303000000000002,937563937772.2894
1978-01-29T03:27:11,0.1704,0.0001704,1200938848352.9888
1978-01-29T03:27:24,0.02232,2.232e-05,157306074502.5746
1978-01-29T03:27:24,0.05375,5.375e-05,378817271707.58887
1978-01-29T03:27:27,0.06634,6.633999999999999e-05,467548610327.09656
1978-01-29T03:28:25,0.36082,0.00036082,2542973915861.0645
1978-01-29T03:28:25,0.30176,0.00030176,2126733021590.3628
1978-01-29T03:28:25,0.25236,0.00025236,1778573519779.1091
1978-01-29T03:28:37,0.21626,0.00021626000000000002,1524149268455.501
1978-01-29T03:29:02,0.11388,0.00011388,802599272596.4692
1978-01-29T03:29:11,0.45892,0.00045892000000000003,3234359485247.3804
1978-01-29T03:31:29,0.53293,0.00053293,3755964439276.7505
1978-01-29T03:31:54,0.09514,9.514e-05,670524190330.4187
1978-01-29T03:42:44,0.02149,2.149e-05,151456431051.08994
1978-01-29T03:57:08,0.02251,2.251e-05,158645149509.54092
1978-01-29T04:10:46,0.0239,2.39e-05,168441540349.97906
1978-01-29T04:24:17,0.02407,2.407e-05,169639660093.05423
1978-01-29T04:34:06,0.02622,2.622e-05,184792350961.35776
1978-01-29T04:39:56,0.03159,3.159e-05,222638839316.14386
1978-01-29T04:48:01,0.03834,3.834e-05,270211240879.42245
1978-01-29T05:02:20,0.03514,3.514e-05,247658398656.83112
1978-01-29T05:15:51,0.03223,3.223e-05,227149407760.66214
1978-01-29T05:30:24,0.03145,3.145e-05,221652152468.9055
1978-01-29T05:42:43,0.0331,3.31e-05,233280961739.92914
1978-01-29T05:52:27,0.047,4.7000000000000004e-05,331244870144.3103
1978-01-29T05:53:54,0.05819,5.819e-05,410109340291.4343
1978-01-29T06:05:46,0.06625,6.625000000000001e-05,466914311639.58636
1978-01-29T06:12:19,0.09645,9.645e-05,679756760115.292
1978-01-29T06:14:10,0.07864,7.864e-05,554236097620.1821
1978-01-29T06:14:46,0.0632,6.32e-05,445418633896.17896
1978-01-29T06:16:00,0.05728,5.728e-05,403695875784.3849
1978-01-29T06:42:19,0.02231,2.231e-05,157235596870.629
1978-01-29T06:42:41,0.07419,7.419e-05,522873551404.3911
1978-01-29T06:42:41,0.21544,0.00021543999999999998,1518370102635.9617
1978-01-29T06:43:01,0.02768,2.768e-05,195082085225.41507
1978-01-29T06:43:22,0.03407,3.4070000000000004e-05,240117292038.65216
1978-01-29T06:44:28,0.18565,0.00018565,1308417237070.0256
1978-01-29T06:45:45,0.04668,4.668e-05,328989585922.05115
1978-01-29T06:46:14,0.10882,0.00010882,766937590831.9967
1978-01-29T06:47:46,0.06051,6.051e-05,426460150902.8131
1978-01-29T06:49:16,0.09169,9.169e-05,646209407309.1875
1978-01-29T06:51:18,0.07181,7.181e-05,506099875001.33875
1978-01-29T06:52:20,0.0375,3.75e-05,264291119795.9922
1978-01-29T06:55:34,0.18957,0.00018957,1336044468792.7
1978-01-29T06:58:53,0.04412,4.412e-05,310947312143.978
1978-01-29T06:59:51,0.16987,0.00016987,1197203533859.872
1978-01-29T07:02:21,0.13864,0.00013864000000000001,977101889293.7698
1978-01-29T07:02:29,0.11652,0.00011652,821205367430.107
1978-01-29T07:03:33,0.05889,5.889e-05,415042774527.62616
1978-01-29T07:03:41,0.07664,7.664e-05,540140571231.06256
1978-01-29T07:04:06,0.09419,9.419e-05,663828815295.587
1978-01-29T07:13:42,0.03859,3.859e-05,271973181678.0624
1978-01-29T07:40:06,0.06418,6.418e-05,452325441826.84753
1978-01-29T07:40:34,0.07559,7.559e-05,532740419876.7747
1978-01-29T07:41:12,0.16089,0.00016089,1133914620372.725
1978-01-29T07:41:27,0.12614,0.00012614,889004849361.7723
1978-01-29T07:41:32,0.09139,9.139e-05,644095078350.8195
1978-01-29T07:41:57,0.10451,0.00010451000000000001,736561731463.4441
1978-01-29T07:42:11,0.20731,0.00020731,1461071787864.1904
1978-01-29T08:10:31,0.0429,4.29e-05,302349041046.6151
1978-01-29T08:14:02,0.05326,5.326e-05,375363867742.2546
1978-01-29T08:22:28,0.07472,7.472e-05,526608865897.50775
1978-01-29T08:22:41,0.06123,6.123e-05,431534540402.8961
1978-01-29T08:33:37,0.0502,5.02e-05,353797712366.9016
1978-01-29T08:35:26,0.04084,4.084e-05,287830648865.82196
1978-01-29T08:40:34,0.0505,5.05e-05,355912041325.26953
1978-01-29T08:42:06,0.0649,6.49e-05,457399831326.9306
1978-01-29T08:44:34,0.08594,8.594000000000001e-05,605684768940.4686
1978-01-29T08:46:46,0.10473,0.00010473000000000001,738112239366.2472
1978-01-29T08:48:57,0.12905,0.00012905,909513840257.9412
1978-01-29T09:03:04,0.09873,9.873e-05,695825660198.8883
1978-01-29T09:04:45,0.07409,7.409e-05,522168775084.9351
1978-01-29T09:04:49,0.06139,6.139000000000001e-05,432662182514.0257
1978-01-29T09:05:18,0.04656,4.656e-05,328143854338.7039
1978-01-29T09:06:15,0.02986,2.9860000000000002e-05,210446208989.55545
1978-01-29T09:06:52,0.03615,3.6150000000000005e-05,254776639483.33655
1978-01-29T09:12:33,0.02427,2.427e-05,171049212731.9662
1978-01-29T09:21:53,0.04104,4.104e-05,289240201504.73395
1978-01-29T09:23:14,0.06617,6.617000000000001e-05,466350490584.0216
1978-01-29T09:23:45,0.1089,0.0001089,767501411887.5614
1978-01-29T09:24:03,0.08302,8.302e-05,585105300412.3541
1978-01-29T09:25:37,0.05119,5.119e-05,360774997929.5158
1978-01-29T09:30:14,0.0383,3.83e-05,269929330351.6401
1978-01-29T09:36:17,0.02721,2.7210000000000002e-05,191769636523.97195
1978-01-29T09:36:20,0.03182,3.1820000000000004e-05,224259824850.89264
1978-01-29T09:53:50,0.03392,3.392e-05,239060127559.46817
1978-01-29T10:01:05,0.03135,3.135e-05,220947376149.44952
1978-01-29T10:02:31,0.0874,8.740000000000001e-05,615974503204.5259
1978-01-29T10:02:39,0.05259,5.2589999999999996e-05,370641866401.8995
1978-01-29T10:04:08,0.03879,3.879e-05,273382734316.97437
1978-01-29T10:10:30,0.04581,4.581e-05,322858031942.78406
1978-01-29T10:27:24,0.11944,0.00011944000000000001,841784835958.2218
1978-01-29T10:28:11,0.09596,9.596000000000001e-05,676303356149.9578
1978-01-29T10:34:37,0.18957,0.00018957,1336044468792.7
1978-01-29T10:35:11,0.16286,0.00016286,1147798713866.0078
1978-01-29T10:42:44,0.18382,0.00018382,1295519830423.9812
1978-01-29T10:45:29,0.15689,0.00015689,1105723567594.4858
1978-01-29T10:49:10,0.29282,0.00029282,2063726018630.9985
1978-01-29T10:49:47,0.22708,0.00022708,1600406066220.638
1978-01-29T10:49:47,0.37578,0.00037578000000000004,2648408453251.679
1978-01-29T10:50:24,0.20265,0.00020265,1428229211377.542
1978-01-29T10:59:23,0.14729,0.00014729,1038065040926.7119
1978-01-29T11:07:25,0.10684,0.00010684,752983019706.7683
1978-01-29T11:09:04,0.12468,0.00012468,878715115097.715
1978-01-29T11:18:14,0.14182,0.00014182,999513776252.4697
1978-01-29T11:20:29,0.12446,0.00012446,877164607194.9119
1978-01-29T11:22:52,0.10176,0.00010176,717180382678.4045
1978-01-29T11:34:40,0.09565,9.565000000000001e-05,674118549559.6443
1978-01-29T11:45:02,0.06657,6.657000000000001e-05,469169595861.84546
1978-01-29T11:45:16,0.04608,4.6080000000000006e-05,324760928005.3153
1978-01-29T11:45:39,0.03834,3.834e-05,270211240879.42245
1978-01-29T11:45:56,0.05631,5.631e-05,396859545485.662
1978-01-29T11:48:00,0.07896,7.896e-05,556491381842.4413
1978-01-29T11:49:49,0.09867,9.867e-05,695402794407.2147
1978-01-29T11:54:51,0.06958,6.958000000000001e-05,490383363077.47046
1978-01-29T11:54:51,0.05553,5.5530000000000005e-05,391362290193.90533
1978-01-29T11:55:28,0.046,4.6e-05,324197106949.7505
1978-01-29T11:59:58,0.03554,3.554e-05,250477503934.65506
1978-01-29T12:11:05,0.0306,3.06e-05,215661553753.52966
1978-01-29T12:11:38,0.02746,2.7459999999999998e-05,193531577322.6119
1978-01-29T12:22:29,0.34834,0.00034834,2455017831192.958
1978-01-29T12:22:29,0.28162,0.00028162,1984791070851.929
1978-01-29T12:22:29,0.23552,0.00023552000000000002,1659889187582.7227
1978-01-29T12:23:06,0.1949,0.0001949,1373609046619.7036
1978-01-29T12:23:06,0.12941,0.00012941,912051035007.9828
1978-01-29T12:23:06,0.10822,0.00010822,762708932915.2609
1978-01-29T12:23:06,0.09093,9.093e-05,640853107281.3219
1978-01-29T12:23:06,0.07643,7.643e-05,538660540960.20496
1978-01-29T12:23:06,0.06228,6.228000000000001e-05,438934691757.1839
1978-01-29T12:23:18,0.159,0.00015900000000000002,1120594347935.007
1978-01-29T12:25:33,0.04998,4.998e-05,352247204464.09845
1978-01-29T12:25:33,0.04228,4.228e-05,297979427865.9881
1978-01-29T12:26:15,0.0354,3.54e-05,249490817087.4167
1978-01-29T12:38:24,0.03016,3.016e-05,212560537947.92334
1978-01-29T12:46:09,0.02748,2.748e-05,193672532586.5031
1978-01-29T12:47:18,0.04629,4.629e-05,326240958276.1728
1978-01-29T12:47:39,0.03739,3.739e-05,263515865844.59064
1978-01-29T12:48:28,0.03319,3.319e-05,233915260427.4395
1978-01-29T13:14:54,0.0331,3.31e-05,233280961739.92914
1978-01-29T13:25:30,0.06088,6.088e-05,429067823284.80023
1978-01-29T13:27:33,0.05346,5.346e-05,376773420381.16656
1978-01-29T13:28:52,0.03337,3.337e-05,235183857802.46027
1978-01-29T13:44:08,0.03182,3.1820000000000004e-05,224259824850.89264
1978-01-29T13:58:59,0.03254,3.254e-05,229334214350.97562
1978-01-29T14:00:42,0.04172,4.172e-05,294032680477.03455
1978-01-29T14:01:19,0.05951,5.9510000000000005e-05,419412387708.2533
1978-01-29T14:01:19,0.04992,4.992e-05,351824338672.42487
1978-01-29T14:01:28,0.09776,9.776e-05,688989329900.1654
1978-01-29T14:01:28,0.07566,7.566e-05,533233763300.394
1978-01-29T14:21:34,0.03942,3.942e-05,277822825129.54706
1978-01-29T14:22:11,0.1372,0.0001372,966953110293.6036
1978-01-29T14:23:49,0.05194,5.194e-05,366060820325.4356
1978-01-29T14:24:02,0.08574,8.574e-05,604275216301.5566
1978-01-29T14:24:02,0.07155,7.155e-05,504267456570.75323
1978-01-29T14:24:17,0.15409,0.00015409,1085989830649.7185
1978-01-29T14:24:24,0.10858,0.00010858,765246127665.3024
1978-01-29T14:24:57,0.06264,6.264e-05,441471886507.2254
1978-01-29T14:34:28,0.04049,4.049e-05,285363931747.726
1978-01-29T15:24:33,0.02783,2.783e-05,196139249704.59903
1978-01-29T15:48:18,0.0291,2.9100000000000003e-05,205089908961.68997
1978-01-29T15:58:08,0.04863,4.863e-05,342732724151.4427
1978-01-29T15:58:49,0.06358,6.358e-05,448096783910.11163
1978-01-29T15:59:11,0.08168,8.168e-05,575661297731.6439
1978-01-29T15:59:11,0.03337,3.337e-05,235183857802.46027
1978-01-29T15:59:38,0.02915,2.915e-05,205442297121.41797
1978-01-29T15:59:47,0.09596,9.596000000000001e-05,676303356149.9578
1978-01-29T16:00:37,0.03839,3.8390000000000003e-05,270563629039.15045
1978-01-29T16:18:25,0.0934,9.34e-05,658261082371.8846
1978-01-29T16:18:59,0.03825,3.825e-05,269576942191.91208
1978-01-29T16:19:26,0.05775,5.775e-05,407008324485.828
1978-01-29T16:19:42,0.04895,4.8950000000000004e-05,344988008373.7019
1978-01-29T16:19:43,0.07472,7.472e-05,526608865897.50775
1978-01-29T16:20:03,0.10554,0.00010554,743820927553.8405
1978-01-29T16:20:03,0.21003,0.00021003,1480241703753.3933
1978-01-29T16:20:15,0.13406,0.00013406000000000003,944823133862.686
1978-01-29T16:20:36,0.03043,3.043e-05,214463434010.4545
1978-01-29T16:20:40,0.27328,0.00027328000000000004,1926012725809.3005
1978-01-29T16:20:40,0.17541,0.00017541,1236248141957.7332
1978-01-29T16:20:40,0.355,0.000355,2501955934068.7266
1978-01-29T16:23:07,0.02604,2.604e-05,183523753586.337
1978-01-29T17:32:29,0.02432,2.432e-05,171401600891.69415
1978-01-29T17:41:42,0.02516,2.516e-05,177321721975.1244
1978-01-29T18:11:46,0.02344,2.344e-05,165199569280.48157
1978-01-29T18:19:45,0.02241,2.241e-05,157940373190.085
1978-01-29T18:32:39,0.04023,4.023e-05,283531513317.14044
1978-01-29T18:32:53,0.03262,3.262e-05,229898035406.54047
1978-01-29T18:34:05,0.02651,2.651e-05,186836202287.78012
1978-01-29T18:37:33,0.02431,2.431e-05,171331123259.74854
1978-01-29T18:58:26,0.02626,2.626e-05,185074261489.14017
1978-01-29T19:09:14,0.02515,2.5149999999999998e-05,177251244343.17877
1978-01-29T19:26:10,0.02448,2.448e-05,172529243002.82373
1978-01-29T19:35:50,0.02346,2.3460000000000002e-05,165340524544.37274
1978-01-29T19:46:55,0.02253,2.2530000000000003e-05,158786104773.43216
1978-01-29T20:03:37,0.02173,2.173e-05,153147894217.7843
1978-01-29T20:17:00,0.02135,2.135e-05,150469744203.8516
1978-01-29T20:27:22,0.02555,2.555e-05,180070349621.00272
1978-01-29T20:29:41,0.02247,2.247e-05,158363238981.75854
1978-01-29T20:43:40,0.02286,2.2859999999999998e-05,161111866627.63684
1978-01-29T20:59:34,0.02471,2.471e-05,174150228537.57245
1978-01-29T21:14:42,0.03,3e-05,211432895836.7938
1978-01-29T21:23:18,0.02954,2.9540000000000002e-05,208190924767.2963
1978-01-30T09:41:13,0.02601,2.601e-05,183312320690.5002
1978-01-30T09:50:30,0.02586,2.5860000000000003e-05,182255156211.31628
1978-01-30T09:59:24,0.01733,1.7330000000000002e-05,122137736161.72122
1978-01-30T10:01:51,0.02171,2.171e-05,153006938953.8931
1978-01-30T10:07:10,0.10192,0.00010192,718308024789.5342
1978-01-30T10:09:01,0.13259,0.00013259,934462921966.683
1978-01-30T10:23:11,0.0288,2.88e-05,202975580003.32205
1978-01-30T10:23:20,0.04118,4.118e-05,290226888351.9723
1978-01-30T10:24:33,0.03555,3.555e-05,250547981566.60062
1978-01-30T10:36:50,0.02895,2.895e-05,204032744482.506
1978-01-30T10:50:20,0.03255,3.2550000000000005e-05,229404691982.92126
1978-01-30T11:03:50,0.03299,3.299e-05,232505707788.52756
1978-01-30T11:17:19,0.03304,3.304e-05,232858095948.25555
1978-01-30T11:30:49,0.03029,3.0290000000000003e-05,213476747163.21613
1978-01-30T11:38:11,0.02806,2.8060000000000002e-05,197760235239.3478
1978-01-30T12:07:56,0.0274,2.7400000000000002e-05,193108711530.93832
1978-01-30T12:13:10,0.05826,5.826e-05,410602683715.0535
1978-01-30T12:13:17,0.04602,4.6019999999999996e-05,324338062213.64166
1978-01-30T12:13:46,0.03593,3.5929999999999997e-05,253226131580.53333
1978-01-30T12:14:35,0.02496,2.496e-05,175912169336.21243
1978-01-30T12:15:55,0.02959,2.9590000000000003e-05,208543312927.0243
1978-01-30T12:31:22,0.0647,6.47e-05,455990278688.01855
1978-01-30T12:31:46,0.02586,2.5860000000000003e-05,182255156211.31628
1978-01-30T12:31:50,0.08745,8.745e-05,616326891364.2539
1978-01-30T12:32:26,0.13652,0.00013652,962160631321.303
1978-01-30T12:32:41,0.03824,3.8240000000000007e-05,269506464559.96652
1978-01-30T12:32:48,0.04929,4.9290000000000004e-05,347384247859.85223
1978-01-30T12:36:19,0.02989,2.989e-05,210657641885.3922
1978-01-30T12:45:14,0.0251,2.51e-05,176898856183.4508
1978-01-30T12:50:35,0.02806,2.8060000000000002e-05,197760235239.3478
1978-01-30T12:54:06,0.02246,2.2460000000000002e-05,158292761349.81296
1978-01-30T13:18:09,0.0474,4.74e-05,334063975422.13416
1978-01-30T13:18:32,0.03614,3.6139999999999996e-05,254706161851.3909
1978-01-30T13:18:35,0.0278,2.7799999999999998e-05,195927816808.7622
1978-01-30T13:21:32,0.02265,2.265e-05,159631836356.7793
1978-01-30T13:23:29,0.07317,7.317e-05,515684832945.94006
1978-01-30T13:27:24,0.04152,4.152e-05,292623127838.1226
1978-01-30T13:27:43,0.04699,4.6989999999999996e-05,331174392512.3646
1978-01-30T13:28:31,0.06167,6.167e-05,434635556208.50244
1978-01-30T13:30:16,0.02551,2.551e-05,179788439093.22034
1978-01-30T13:32:00,0.02219,2.2190000000000003e-05,156389865287.28183
1978-01-30T13:59:55,0.07164,7.164e-05,504901755258.26355
1978-01-30T14:00:22,0.05545,5.545e-05,390798469138.3405
1978-01-30T14:01:37,0.0411,4.1099999999999996e-05,289663067296.4075
1978-01-30T14:02:23,0.03351,3.3509999999999996e-05,236170544649.69864
1978-01-30T18:53:50,0.21077,0.00021077000000000002,1485457048517.3677
1978-01-30T18:56:54,0.14099,0.00014099000000000002,993664132800.9854
1978-01-30T18:58:07,0.56522,0.00056522,3983536712829.086
1978-01-30T19:47:25,0.02723,2.7230000000000002e-05,191910591787.86316
1978-01-30T19:49:27,0.02167,2.1669999999999998e-05,152725028426.1107
1978-01-30T19:49:36,0.03292,3.2919999999999997e-05,232012364364.90836
1978-01-30T19:50:17,0.0164,1.6400000000000002e-05,115583316390.78061
1978-01-30T19:54:22,0.01387,1.3870000000000001e-05,97752475508.54434
1978-01-30T19:57:14,0.25396,0.00025396,1789849940890.405
1978-01-30T19:57:28,0.32792,0.00032792,2311102506760.0474
1978-01-30T19:58:52,0.11671,0.00011671,822544442437.0734
1978-01-30T19:58:52,0.09824,9.824e-05,692372256233.554
1978-01-30T20:00:55,0.05995,5.995000000000001e-05,422513403513.8596
1978-01-30T20:02:14,0.04918,4.918e-05,346608993908.4506
1978-01-30T20:02:33,0.0307,3.07e-05,216366330072.98563
1978-01-30T20:02:41,0.03751,3.7510000000000005e-05,264361597427.9379
1978-01-30T20:02:42,0.02518,2.5180000000000003e-05,177462677239.0156
1978-01-30T20:02:48,0.01132,1.132e-05,79780679362.41685
1978-01-30T20:03:46,0.01835,1.8350000000000002e-05,129326454620.17221
1978-01-30T20:04:45,0.01406,1.406e-05,99091550515.51068
1978-01-30T20:20:33,0.01452,1.452e-05,102333521585.00818
1978-01-30T20:20:57,0.01261,1.261e-05,88872293883.39899
1978-01-30T20:21:14,0.01924,1.9240000000000002e-05,135598963863.33043
1978-01-30T20:22:11,0.02499,2.499e-05,176123602232.04922
1978-01-30T22:34:32,0.16081,0.00016081,1133350799317.1602
1978-01-30T22:34:43,0.20197,0.00020197000000000002,1423436732405.2415
1978-01-30T22:35:20,0.56353,0.00056353,3971625993030.2803
1978-01-30T22:36:33,0.13646,0.00013646,961737765529.6294
1978-01-30T22:37:10,0.46074,0.00046074,3247186414261.479
1978-01-30T22:37:47,0.38171,0.00038171,2690201688995.4185
1978-01-30T23:04:10,0.04693,4.693e-05,330751526720.69104
1978-01-30T23:05:07,0.03717,3.7170000000000005e-05,261965357941.78754
1978-01-30T23:06:37,0.05426,5.4260000000000006e-05,382411630936.8144
1978-01-30T23:25:02,0.03391,3.3910000000000006e-05,238989649927.5226
1978-01-30T23:40:22,0.02899,2.899e-05,204314655010.2884
1978-01-31T02:08:42,0.03507,3.5069999999999995e-05,247165055233.21188
1978-01-31T02:10:04,0.06679,6.679e-05,470720103764.64856
1978-01-31T02:10:33,0.04434,4.434e-05,312497820046.78125
1978-01-31T02:11:54,0.21117,0.00021117,1488276153795.1917
1978-01-31T02:11:54,0.10937,0.00010936999999999999,770813860589.0045
1978-01-31T02:11:54,0.27316,0.00027316,1925166994225.9531
1978-01-31T02:12:10,0.08999,8.999e-05,634228209878.4358
1978-01-31T02:12:21,0.16115,0.00016115,1135747038803.3105
1978-01-31T02:12:27,0.05446,5.4460000000000004e-05,383821183575.7263
1978-01-31T09:24:14,0.09624,9.624000000000001e-05,678276729844.4346
1978-01-31T09:24:39,0.548,0.0005480000000000001,3862174230618.767
1978-01-31T09:25:41,0.3251,0.0003251,2291227814551.388
1978-01-31T09:25:53,0.15437,0.00015437,1087963204344.1953
1978-01-31T09:27:07,0.07784,7.784000000000001e-05,548597887064.53436
1978-01-31T09:27:27,0.0345,3.4500000000000005e-05,243147830212.3129
1978-01-31T09:27:44,0.05393,5.393e-05,380085869082.6097
1978-01-31T09:30:11,0.04364,4.364e-05,307564385810.58936
1978-01-31T09:32:23,0.02678,2.678e-05,188739098350.31125
1978-01-31T09:36:39,0.02965,2.965e-05,208966178718.69788
1978-01-31T09:46:32,0.02811,2.811e-05,198112623399.07578
1978-01-31T09:59:32,0.02863,2.863e-05,201777460260.24686
1978-01-31T10:18:08,0.03639,3.639e-05,256468102650.03088
1978-01-31T10:18:27,0.0276,2.76e-05,194518264169.85028
1978-01-31T10:33:46,0.02524,2.524e-05,177885543030.68918
1978-01-31T10:38:25,0.03917,3.9170000000000006e-05,276060884330.9071
1978-01-31T10:38:25,0.02997,2.997e-05,211221462940.957
1978-01-31T10:44:14,0.02323,2.323e-05,163719539009.624
1978-01-31T12:31:50,0.02292,2.292e-05,161534732419.31046
1978-01-31T12:33:22,0.02813,2.813e-05,198253578662.96698
1978-01-31T12:37:46,0.03609,3.6089999999999995e-05,254353773691.66287
1978-01-31T12:50:35,0.02999,2.999e-05,211362418204.84818
1978-01-31T13:02:53,0.02591,2.591e-05,182607544371.04425
1978-01-31T13:13:56,0.03671,3.671e-05,258723386872.28998
1978-01-31T13:15:25,0.02709,2.709e-05,190923904940.6248
1978-01-31T13:17:38,0.03045,3.045e-05,214604389274.3457
1978-01-31T13:30:48,0.03049,3.049e-05,214886299802.12808
1978-01-31T13:31:46,0.48534,0.00048534,3420561388847.65
1978-01-31T13:31:46,0.40616,0.00040616000000000003,2862519499102.406
1978-01-31T13:32:38,0.04587,4.587e-05,323280897734.4577
1978-01-31T13:32:39,0.21426,0.00021426,1510053742066.3813
1978-01-31T13:33:00,0.08045,8.044999999999999e-05,566992549002.3353
1978-01-31T13:33:37,0.05595,5.595e-05,394322350735.6204
1978-01-31T13:34:38,0.03714,3.714e-05,261753925045.9507
1978-01-31T13:34:50,0.09802,9.802e-05,690821748330.7509
1978-01-31T13:41:10,0.0299,2.9900000000000002e-05,210728119517.3378
1978-01-31T14:19:06,0.03171,3.171e-05,223484570899.49106
1978-01-31T14:30:59,0.02862,2.862e-05,201706982628.3013
1978-01-31T14:45:48,0.02617,2.617e-05,184439962801.62976
1978-01-31T15:00:24,0.02381,2.381e-05,167807241662.4687
1978-01-31T15:09:08,0.01972,1.972e-05,138981890196.71912
1978-01-31T15:10:44,0.01594,1.594e-05,112341345321.2831
1978-01-31T15:15:02,0.02502,2.502e-05,176335035127.88602
1978-01-31T15:34:42,0.02978,2.9780000000000003e-05,209882387933.99066
1978-01-31T15:35:03,0.02448,2.448e-05,172529243002.82373
1978-01-31T15:36:05,0.01937,1.937e-05,136515173078.62317
1978-01-31T15:52:20,0.0749,7.489999999999999e-05,527877463272.52844
1978-01-31T15:54:23,0.05072,5.072e-05,357462549228.0727
1978-01-31T15:54:23,0.04244,4.244e-05,299107069977.1176
1978-01-31T15:54:23,0.02878,2.8780000000000002e-05,202834624739.43088
1978-01-31T15:54:35,0.03453,3.4529999999999996e-05,243359263108.14963
1978-01-31T15:54:45,0.06129,6.129e-05,431957406194.56976
1978-01-31T16:13:11,0.02594,2.5940000000000002e-05,182818977266.88104
1978-01-31T16:22:17,0.02628,2.6280000000000002e-05,185215216753.03137
1978-01-31T16:22:30,0.0337,3.37e-05,237509619656.665
1978-01-31T16:22:32,0.16114,0.00016114000000000002,1135676561171.3652
1978-01-31T16:22:39,0.0401,4.01e-05,282615304101.84766
1978-01-31T16:24:30,0.12542,0.00012542,883930459861.6892
1978-01-31T16:25:07,0.10382,0.00010381999999999999,731698774859.1976
1978-01-31T17:00:34,0.10229,0.00010229000000000001,720915697171.5214
1978-01-31T17:00:46,0.07695,7.695e-05,542325377821.3761
1978-01-31T17:00:58,0.1266,0.0001266,892246820431.2697
1978-01-31T17:01:23,0.1614,0.0001614,1137508979601.9504
1978-01-31T17:04:05,0.03001,3.001e-05,211503373468.73938
1978-01-31T17:19:49,0.02596,2.5960000000000002e-05,182959932530.77222
1978-01-31T17:35:33,0.02366,2.366e-05,166750077183.28473
1978-01-31T17:41:57,0.0237,2.37e-05,167031987711.06708
1978-01-31T18:26:30,0.09297,9.297e-05,655230544198.2239
1978-01-31T18:26:49,0.14646,0.00014646,1032215397475.2273
1978-01-31T18:28:03,0.07125,7.125e-05,502153127612.38525
1978-01-31T18:29:01,0.03896,3.896e-05,274580854060.04953
1978-01-31T18:29:17,0.0487,4.87e-05,343226067575.0619
1978-01-31T18:37:16,0.02638,2.638e-05,185919993072.48734
1978-01-31T18:38:30,0.01635,1.635e-05,115230928231.05263
1978-01-31T18:39:07,0.01139,1.1390000000000001e-05,80274022786.03606
1978-01-31T18:40:21,0.00824,8.24e-06,58073568723.17269
1978-01-31T18:58:10,0.0259,2.59e-05,182537066739.09863
1978-01-31T19:40:54,0.22334,0.00022334,1574047431872.9841
1978-01-31T19:43:40,0.12316,0.00012316,868002515041.9841
1978-01-31T19:44:04,0.02395,2.395e-05,168793928509.70703
1978-01-31T19:44:17,0.05522,5.5219999999999996e-05,389177483603.59174
1978-01-31T19:45:08,0.03651,3.651e-05,257313834233.37802
1978-01-31T19:48:44,0.02823,2.8230000000000002e-05,198958354982.42294
1978-01-31T19:50:44,0.02294,2.294e-05,161675687683.20166
1978-01-31T20:08:15,0.02465,2.465e-05,173727362745.8989
